"Cell_address","lon_c","lat_c"
5000957039,-78.2853955077674,44.8044135348123
5000897990,-78.2807803252673,44.804424914178
5000838941,-78.276165182159,44.8044361285129
5000779892,-78.2715500784791,44.8044471778214
5000720843,-78.2669350142644,44.8044580621082
5000661794,-78.2623199895516,44.8044687813778
5000602745,-78.2577050043776,44.8044793356349
5000543696,-78.2530900587791,44.8044897248841
5001744359,-78.3476693704913,44.8053276577616
5001685310,-78.3430535770802,44.8053412738695
5001626261,-78.33843782257,44.8053547248847
5001567212,-78.3338221069974,44.8053680108119
5001508163,-78.3292064303993,44.8053811316555
5001449114,-78.3245907928123,44.8053940874202
5001390065,-78.3199751942734,44.8054068781104
5001331016,-78.3153596348193,44.8054195037307
5001271967,-78.3107441144868,44.8054319642857
5001212918,-78.3061286333126,44.8054442597799
5001153869,-78.3015131913336,44.8054563902178
5001094820,-78.2968977885865,44.805468355604
5001035771,-78.2922824251081,44.8054801559432
5000976722,-78.2876671009352,44.8054917912397
5000917673,-78.2830518161045,44.8055032614984
5000858624,-78.2784365706528,44.8055145667236
5000799575,-78.2738213646169,44.80552570692
5000740526,-78.2692061980336,44.8055366820922
5000681477,-78.2645910709396,44.8055474922447
5000622428,-78.2599759833717,44.8055581373822
5000563379,-78.2553609353666,44.8055686175093
5000504330,-78.2507459269611,44.8055789326304
5001764042,-78.3499423821177,44.8064046837112
5001704993,-78.345326486542,44.8064183907471
5001645944,-78.3407106298544,44.806431932688
5001586895,-78.3360948120918,44.8064453095382
5001527846,-78.3314790332909,44.8064585213025
5001468797,-78.3268632934885,44.8064715679853
5001409748,-78.3222475927214,44.8064844495911
5001350699,-78.3176319310264,44.8064971661246
5001291650,-78.3130163084403,44.8065097175902
5001232601,-78.3084007249999,44.8065221039925
5001173552,-78.303785180742,44.806534325336
5001114503,-78.2991696757032,44.8065463816254
5001055454,-78.2945542099205,44.8065582728652
5000996405,-78.2899387834306,44.80656999906
5000937356,-78.2853233962703,44.8065815602143
5000878307,-78.2807080484763,44.8065929563327
5000819258,-78.2760927400855,44.8066041874198
5000760209,-78.2714774711345,44.8066152534801
5000701160,-78.2668622416602,44.8066261545183
5000642111,-78.2622470516994,44.806636890539
5000583062,-78.2576319012887,44.8066474615467
5000524013,-78.2530167904649,44.806657867546
5001724675,-78.347599485323,44.8074954589822
5001665626,-78.3429835264591,44.8075090918514
5001606577,-78.3383676065074,44.8075225596275
5001547528,-78.3337517255048,44.8075358623151
5001488479,-78.329135883488,44.8075489999188
5001429430,-78.3245200804937,44.807561972443
5001370381,-78.3199043165589,44.8075747798923
5001311332,-78.3152885917203,44.8075874222713
5001252283,-78.3106729060146,44.8075998995846
5001193234,-78.3060572594787,44.8076122118366
5001134185,-78.3014416521494,44.8076243590319
5001075136,-78.2968260840634,44.8076363411751
5001016087,-78.2922105552575,44.8076481582708
5000957038,-78.2875950657686,44.8076598103235
5000897989,-78.2829796156333,44.8076712973379
5000838940,-78.2783642048884,44.8076826193184
5000779891,-78.2737488335708,44.8076937762697
5000720842,-78.2691335017172,44.8077047681963
5000661793,-78.2645182093644,44.8077155951029
5000602744,-78.2599029565491,44.807726256994
5000543695,-78.2552877433081,44.8077367538742
5000484646,-78.2506725696782,44.8077470857482
5001744358,-78.349872573427,44.8085724785724
5001685309,-78.3452565123878,44.8085862023727
5001626260,-78.3406404902481,44.8085997610774
5001567211,-78.3360245070448,44.8086131546912
5001508162,-78.3314085628145,44.8086263832184
5001449113,-78.3267926575942,44.8086394466638
5001390064,-78.3221767914205,44.8086523450318
5001331015,-78.3175609643303,44.808665078327
5001271966,-78.3129451763604,44.8086776465539
5001212917,-78.3083294275476,44.8086900497171
5001153868,-78.3037137179287,44.8087022878211
5001094819,-78.2990980475404,44.8087143608705
5001035770,-78.2944824164196,44.8087262688699
5000976721,-78.289866824603,44.8087380118238
5000917672,-78.2852512721273,44.8087495897369
5000858623,-78.2806357590295,44.8087610026136
5000799574,-78.2760202853463,44.8087722504586
5000740525,-78.2714048511144,44.8087833332764
5000681476,-78.2667894563706,44.8087942510717
5000622427,-78.2621741011516,44.808805003849
5000563378,-78.2575587854944,44.8088155916129
5000504329,-78.2529435094356,44.8088260143681
5001704992,-78.3475295876442,44.8096632642496
5001645943,-78.3429134633176,44.8096769138857
5001586894,-78.3382973779146,44.8096903984283
5001527845,-78.3336813314719,44.809703717882
5001468796,-78.3290653240264,44.8097168722513
5001409747,-78.3244493556149,44.8097298615407
5001350698,-78.3198334262743,44.8097426857548
5001291649,-78.3152175360412,44.8097553448982
5001232600,-78.3106016849524,44.8097678389753
5001173551,-78.3059858730449,44.8097801679908
5001114502,-78.3013701003553,44.8097923319491
5001055453,-78.2967543669205,44.809804330855
5000996404,-78.2921386727773,44.8098161647129
5000937355,-78.2875230179623,44.8098278335274
5000878306,-78.2829074025125,44.8098393373031
5000819257,-78.2782918264646,44.8098506760446
5000760208,-78.2736762898554,44.8098618497564
5000701159,-78.2690607927216,44.8098728584431
5000642110,-78.2644453351,44.8098837021094
5000583061,-78.2598299170275,44.8098943807598
5000524012,-78.2552145385408,44.8099048943989
5000464963,-78.2505991996766,44.8099152430314
5001724674,-78.3498027522322,44.8107402774799
5001665625,-78.3451865257196,44.8107540180501
5001606576,-78.3405703381179,44.8107675935244
5001547527,-78.3359541894638,44.8107810039072
5001488478,-78.3313380797943,44.8107942492031
5001429429,-78.326722009146,44.8108073294167
5001370380,-78.3221059775558,44.8108202445525
5001311331,-78.3174899850605,44.8108329946151
5001252282,-78.3128740316969,44.8108455796089
5001193233,-78.3082581175017,44.8108579995386
5001134184,-78.3036422425119,44.8108702544087
5001075135,-78.2990264067641,44.8108823442238
5001016086,-78.2944106102952,44.8108942689885
5000957037,-78.2897948531419,44.8109060287072
5000897988,-78.2851791353411,44.8109176233847
5000838939,-78.2805634569296,44.8109290530254
5000779890,-78.275947817944,44.8109403176339
5000720841,-78.2713322184212,44.8109514172149
5000661792,-78.266716658398,44.8109623517729
5000602743,-78.2621011379112,44.8109731213126
5000543694,-78.2574856569975,44.8109837258384
5000484645,-78.2528702156937,44.8109941653551
5001685308,-78.3474596774578,44.8118310735683
5001626259,-78.3428433876584,44.811844739977
5001567210,-78.338227136794,44.8118582412917
5001508161,-78.3336109249014,44.8118715775171
5001449112,-78.3289947520173,44.8118847486577
5001390063,-78.3243786181786,44.8118977547179
5001331014,-78.3197625234222,44.8119105957024
5001271965,-78.3151464677846,44.8119232716158
5001212916,-78.3105304513029,44.8119357824624
5001153867,-78.3059144740138,44.8119481282471
5001094818,-78.3012985359541,44.8119603089741
5001035769,-78.2966826371605,44.8119723246483
5000976720,-78.2920667776699,44.811984175274
5000917671,-78.2874509575191,44.811995860856
5000858622,-78.2828351767449,44.8120073813987
5000799573,-78.278219435384,44.8120187369068
5000740524,-78.2736037334732,44.8120299273848
5000681475,-78.2689880710494,44.8120409528373
5000622426,-78.2643724481492,44.8120518132689
5000563377,-78.2597568648096,44.8120625086843
5000504328,-78.2551413210672,44.8120730390879
5000445279,-78.2505258169588,44.8120834044845
5001704991,-78.3497329185359,44.8129080804381
5001645942,-78.34511652654,44.8129218377839
5001586893,-78.3405001734662,44.8129354300334
5001527844,-78.3358838593515,44.8129488571909
5001468795,-78.3312675842327,44.8129621192612
5001409746,-78.3266513481466,44.8129752162487
5001350697,-78.3220351511299,44.8129881481579
5001291648,-78.3174189932195,44.8130009149935
5001232599,-78.3128028744522,44.8130135167599
5001173550,-78.3081867948649,44.8130259534618
5001114501,-78.3035707544942,44.8130382251036
5001055452,-78.298954753377,44.81305033169
5000996403,-78.2943387915501,44.8130622732256
5000937354,-78.2897228690503,44.8130740497148
5001665624,-78.3473897547662,44.8139988869429
5001606575,-78.3427732994842,44.8140125701298
5001547526,-78.3381568831485,44.8140260882223
5001488477,-78.3335405057959,44.814039441225
5001429428,-78.3289241674633,44.8140526291425
5001370379,-78.3243078681875,44.8140656519793
5001311330,-78.3196916080053,44.8140785097398
5000878305,-78.2851069859144,44.8130856611623
5000819256,-78.2804911421791,44.8130971075726
5000760207,-78.2758753378814,44.8131083889504
5000701158,-78.2712595730578,44.8131195053002
5000642109,-78.2666438477454,44.8131304566266
5000583060,-78.2620281619807,44.8131412429342
5000524011,-78.2574125158007,44.8131518642277
5000464962,-78.2527969092421,44.8131623205115
5001685307,-78.3496630723409,44.8150758874517
5001252281,-78.3150753869534,44.8140912024288
5001193232,-78.3104592050688,44.8141037300507
5001134183,-78.3058430623881,44.81411609261
5001075134,-78.3012269589483,44.8141282901115
5001016085,-78.2966108947861,44.8141403225596
5000957036,-78.2919948699383,44.8141521899588
5000897987,-78.2873788844417,44.8141638923139
5000838938,-78.2827629383331,44.8141754296293
5000779889,-78.2781470316493,44.8141868019096
5000720840,-78.2735311644271,44.8141980091594
5000661791,-78.2689153367033,44.8142090513834
5000602742,-78.2642995485147,44.814219928586
5000543693,-78.259683799898,44.814230640772
5000484644,-78.2550680908901,44.8142411879459
5000425595,-78.2504524215277,44.8142515701122
5001626258,-78.3450465148516,44.8150896615788
5001567209,-78.3404299962959,44.815103270609
5001508160,-78.3358135167106,44.815116714547
5001449111,-78.3311970761326,44.8151299933972
5001390062,-78.3265806745986,44.8151431071642
5001331013,-78.3219643121455,44.8151560558525
5001271964,-78.3173479888102,44.8151688394667
5001212915,-78.3127317046293,44.8151814580114
5001153866,-78.3081154596397,44.8151939114911
5001094817,-78.3034992538782,44.8152061999103
5001035768,-78.2988830873817,44.8152183232737
5000976719,-78.2942669601869,44.8152302815858
5000917670,-78.2896508723307,44.8152420748511
5000858621,-78.2850348238497,44.8152537030744
5000799572,-78.2804188147809,44.81526516626
5000740523,-78.275802845161,44.8152764644127
5000681474,-78.2711869150269,44.8152875975369
5000622425,-78.2665710244152,44.8152985656374
5000563376,-78.2619551733629,44.8153093687187
5000504327,-78.2573393619066,44.8153200067853
5000445278,-78.2527235900833,44.815330479842
5001645941,-78.3473198195722,44.816166704378
5001586892,-78.3427031987975,44.8161804043487
5001527843,-78.3380866169806,44.8161939392247
5001468794,-78.3334700741581,44.8162073090104
5001409745,-78.3288535703671,44.8162205137104
5001350696,-78.3242371056441,44.8162335533293
5001291647,-78.3196206800262,44.8162464278715
5001232598,-78.3150042935501,44.8162591373418
5001173549,-78.3103879462526,44.8162716817445
5001114500,-78.3057716381705,44.8162840610843
5001055451,-78.3011553693407,44.8162962753658
5000996402,-78.2965391397999,44.8163083245934
5000937353,-78.291922949585,44.8163202087719
5000878304,-78.2873067987327,44.8163319279057
5000819255,-78.2826906872799,44.8163434819994
5000760206,-78.2780746152633,44.8163548710577
5000701157,-78.2734585827198,44.816366095085
5000642108,-78.2688425896861,44.8163771540861
5000583059,-78.2642266361991,44.8163880480654
5000524010,-78.2596107222955,44.8163987770277
5000464961,-78.2549948480121,44.8164093409774
5000405912,-78.2503790133858,44.8164197399192
5001665623,-78.3495932136498,44.8172436985252
5001606574,-78.3449764906571,44.8172574894392
5001547525,-78.3403598066095,44.8172711152559
5001488476,-78.3357431615437,44.8172845759799
5001429427,-78.3311265554965,44.8172978716157
5001370378,-78.3265099885048,44.8173110021678
5001311329,-78.3218934606054,44.8173239676409
5001252280,-78.317276971835,44.8173367680395
5001193231,-78.3126605222306,44.817349403368
5001134182,-78.3080441118289,44.8173618736312
5001075133,-78.3034277406668,44.8173741788335
5001016084,-78.298811408781,44.8173863189795
5000957035,-78.2941951162084,44.8173982940738
5000897986,-78.2895788629857,44.8174101041209
5000838937,-78.2849626491499,44.8174217491255
5000779888,-78.2803464747376,44.8174332290921
5000720839,-78.2757303397857,44.8174445440253
5000661790,-78.271114244331,44.8174556939297
5000602741,-78.2664981884103,44.8174666788099
5000543692,-78.2618821720604,44.8174774986705
5000484643,-78.257266195318,44.8174881535161
5000425594,-78.2526502582201,44.8174986433513
5001626257,-78.3472498718785,44.8183345258781
5001567208,-78.3426330856012,44.8183482426383
5001508159,-78.338016338293,44.8183617943034
5001449110,-78.3333996299908,44.8183751808777
5001390061,-78.3287829607312,44.8183884023659
5001331012,-78.3241663305513,44.8184014587726
5001271963,-78.3195497394878,44.8184143501022
5001212914,-78.3149331875774,44.8184270763594
5001153865,-78.3103166748571,44.8184396375486
5001094816,-78.3057002013637,44.8184520336745
5001035767,-78.3010837671339,44.8184642647416
5000976718,-78.2964673722046,44.8184763307545
5000917669,-78.2918510166127,44.8184882317178
5000858620,-78.2872347003948,44.818499967636
5000799571,-78.2826184235878,44.8185115385137
5000740522,-78.2780021862285,44.8185229443556
5000681473,-78.2733859883538,44.8185341851661
5000622424,-78.2687698300004,44.8185452609499
5000563375,-78.2641537112051,44.8185561717116
5000504326,-78.2595376320047,44.8185669174558
5000445277,-78.2549215924361,44.8185774981871
5000386228,-78.250305592536,44.8185879139101
5001645940,-78.3495233424652,44.8194115136633
5001586891,-78.3449064539593,44.8194253213698
5001527842,-78.3402896044098,44.8194389639786
5001468793,-78.3356727938535,44.8194524414942
5001409744,-78.3310560223272,44.8194657539213
5001350695,-78.3264392898678,44.8194789012643
5001291646,-78.321822596512,44.8194918835277
5001232597,-78.3172059422968,44.8195047007162
5001173548,-78.3125893272589,44.8195173528344
5001114499,-78.3079727514352,44.8195298398866
5001055450,-78.3033562148624,44.8195421618776
5000996401,-78.2987397175775,44.8195543188119
5000937352,-78.2941232596172,44.8195663106941
5000878303,-78.2895068410182,44.8195781375287
5000819254,-78.2848904618175,44.8195897993203
5000760205,-78.2802741220519,44.8196012960735
5000701156,-78.2756578217581,44.819612627793
5000642107,-78.271041560973,44.8196237944832
5000583058,-78.2664253397333,44.8196347961488
5000524009,-78.2618091580759,44.8196456327943
5000464960,-78.2571930160376,44.8196563044245
5000405911,-78.2525769136551,44.8196668110439
5001606573,-78.3471799116876,44.8205023514479
5001547524,-78.3425629598978,44.8205160850033
5001488475,-78.3379460470884,44.820529653463
5001429426,-78.3333291732964,44.8205430568316
5001370377,-78.3287123385585,44.8205562951137
5001311328,-78.3240955429116,44.8205693683138
5001252279,-78.3194787863925,44.8205822764364
5001193230,-78.314862069038,44.8205950194861
5001134181,-78.310245390885,44.8206075974675
5001075132,-78.3056287519703,44.8206200103852
5001016083,-78.3010121523307,44.8206322582436
5000957034,-78.296395592003,44.8206443410474
5000897985,-78.291779071024,44.8206562588012
5000838936,-78.2871625894306,44.8206680115095
5000779887,-78.2825461472596,44.8206795991769
5000720838,-78.2779297445478,44.820691021808
5000661789,-78.2733133813319,44.8207022794074
5000602740,-78.2686970576489,44.8207133719796
5000543691,-78.2640807735354,44.8207242995294
5000484642,-78.2594645290284,44.8207350620612
5000425593,-78.2548483241646,44.8207456595797
5000366544,-78.2502321589808,44.8207560920895
5001626256,-78.3494534587898,44.8215793328704
5001567207,-78.3448364047607,44.8215931573751
5001508158,-78.3402193896994,44.8216068167817
5001449109,-78.3356024136426,44.8216203110947
5001390060,-78.3309854766273,44.8216336403186
5001331011,-78.3263685786902,44.821646804458
5001271962,-78.3217517198682,44.8216598035176
5001212913,-78.3171349001982,44.8216726375017
5001153864,-78.3125181197169,44.821685306415
5001094815,-78.3079013784612,44.8216978102621
5001035766,-78.303284676468,44.8217101490474
5000976717,-78.2986680137739,44.8217223227756
5000917668,-78.2940513904159,44.8217343314513
5000858619,-78.2894348064308,44.821746175079
5000799570,-78.2848182618554,44.8217578536634
5000740521,-78.2802017567265,44.8217693672089
5000681472,-78.2755852910809,44.8217807157202
5000622423,-78.2709688649555,44.8217918992019
5000563374,-78.266352478387,44.8218029176586
5000504325,-78.2617361314122,44.8218137710948
5000445276,-78.257119824068,44.8218244595152
5000386227,-78.2525035563912,44.8218349829245
5001586890,-78.3471099390023,44.8226701810919
5001527841,-78.34249282169,44.8226839314481
5001468792,-78.3378757433695,44.8226975167081
5001409743,-78.3332587040778,44.8227109368767
5001350694,-78.3286417038516,44.8227241919583
5001291645,-78.3240247427278,44.8227372819574
5001232596,-78.3194078207432,44.8227502068787
5001173547,-78.3147909379346,44.8227629667267
5001114498,-78.310174094339,44.8227755615059
5001055449,-78.305557289993,44.822787991221
5000996400,-78.3009405249337,44.8228002558764
5000937351,-78.2963237991976,44.8228123554768
5000878302,-78.2917071128218,44.8228242900267
5000819253,-78.287090465843,44.8228360595307
5000760204,-78.282473858298,44.8228476639935
5000701155,-78.2778572902237,44.8228591034195
5000642106,-78.2732407616569,44.8228703778134
5000583057,-78.2686242726343,44.8228814871797
5000524008,-78.2640078231928,44.8228924315232
5000464959,-78.2593914133692,44.8229032108483
5000405910,-78.2547750432004,44.8229138251597
5000346861,-78.250158712723,44.822924274462
5001606572,-78.3493835626264,44.8237471561513
5001547523,-78.3447663430641,44.8237609974598
5001488474,-78.3401491624809,44.8237746736698
5001429425,-78.3355320209138,44.8237881847857
5001370376,-78.3309149183994,44.8238015308122
5001311327,-78.3262978549748,44.8238147117538
5001252278,-78.3216808306767,44.823827727615
5001193229,-78.3170638455419,44.8238405784004
5001134180,-78.3124468996073,44.8238532641146
5001075131,-78.3078299929097,44.8238657847621
5001016082,-78.303213125486,44.8238781403474
5000957033,-78.2985962973729,44.8238903308753
5000897984,-78.2939795086074,44.8239023563502
5000838935,-78.2893627592262,44.8239142167767
5000779886,-78.2847460492661,44.8239259121594
5000720837,-78.2801293787641,44.8239374425029
5000661788,-78.2755127477568,44.8239488078117
5000602739,-78.2708961562811,44.8239600080906
5000543690,-78.2662796043739,44.823971043344
5000484641,-78.261663092072,44.8239819135766
5000425592,-78.257046619412,44.8239926187929
5000366543,-78.252430186431,44.8240031589977
5001567206,-78.3470399538253,44.8248380148147
5001508157,-78.3424226709805,44.8248517819773
5001449108,-78.337805427139,44.8248653840434
5001390059,-78.3331882223376,44.8248788210175
5001331010,-78.3285710566131,44.8248920929043
5001271961,-78.3239539300024,44.8249051997082
5001212912,-78.3193368425424,44.8249181414338
5001153863,-78.3147197942699,44.8249309180857
5001094814,-78.3101027852217,44.8249435296684
5001035765,-78.3054858154346,44.8249559761865
5000976716,-78.3008688849455,44.8249682576446
5000917667,-78.2962519937913,44.8249803740472
5000858618,-78.2916351420087,44.8249923253989
5000799569,-78.2870183296345,44.8250041117044
5000740520,-78.2824015567057,44.8250157329681
5000681471,-78.277784823259,44.8250271891947
5000622422,-78.2731681293313,44.8250384803888
5000563373,-78.2685514749593,44.8250496065549
5000504324,-78.2639348601799,44.8250605676978
5000445275,-78.2593182850299,44.8250713638218
5000386226,-78.2547017495462,44.8250819949318
5001586889,-78.3493136539775,44.8259149835105
5001527840,-78.344696268872,44.8259288416285
5001468791,-78.3400789227571,44.8259425346475
5001409742,-78.3354616156696,44.825956062572
5001350693,-78.3308443476464,44.8259694254067
5001291644,-78.3262271187242,44.8259826231561
5001232595,-78.32160992894,44.8259956558246
5001173546,-78.3169927783305,44.826008523417
5001114497,-78.3123756669327,44.8260212259377
5001055448,-78.3077585947833,44.8260337633913
5000996399,-78.3031415619192,44.8260461357823
5000937350,-78.2985245683772,44.8260583431154
5000878301,-78.2939076141942,44.8260703853952
5000819252,-78.289290699407,44.8260822626261
5000327177,-78.2500852537654,44.8250924610323
5001547522,-78.3469699561592,44.8270058526209
5001488473,-78.342352507772,44.8270196365956
5001429424,-78.3377350983994,44.8270332554734
5001370375,-78.3331177280784,44.8270467092588
5001311326,-78.3285003968457,44.8270599979563
5001252277,-78.3238831047383,44.8270731215706
5000760203,-78.2846738240524,44.8260939748129
5000701154,-78.2800569881673,44.82610552196
5000642105,-78.2754401917885,44.8261169040721
5000583056,-78.2708234349527,44.8261281211538
5000524007,-78.2662067176969,44.8261391732096
5000464958,-78.2615900400578,44.8261500602442
5000405909,-78.2569734020723,44.8261607822622
5000346860,-78.2523568037772,44.8261713392681
5001567205,-78.3492437328458,44.8280828149525
5001193228,-78.3192658517929,44.8270860801062
5001134179,-78.3146486380465,44.8270988735676
5001075130,-78.3100314635358,44.8271115019595
5001016081,-78.3054143282977,44.8271239652863
5000957032,-78.300797232369,44.8271362635527
5000897983,-78.2961801757866,44.8271483967632
5000838934,-78.2915631585873,44.8271603649225
5000779885,-78.286946180808,44.827172168035
5000720836,-78.2823292424854,44.8271838061054
5000661787,-78.2777123436565,44.8271952791383
5000602738,-78.2730954843579,44.8272065871382
5000543689,-78.2684786646267,44.8272177301098
5000484640,-78.2638618844995,44.8272287080577
5000425591,-78.2592451440132,44.8272395209865
5000366542,-78.2546284432047,44.8272501689007
5000307493,-78.2500117821106,44.827260651805
5001508156,-78.3446261821873,44.8280966898856
5001449107,-78.3400086705307,44.8281103997193
5001390058,-78.3353911979129,44.8281239444582
5001331009,-78.3307737643708,44.8281373241067
5001271960,-78.3261563699411,44.8281505386695
5001212911,-78.3215390146609,44.8281635881511
5001153862,-78.3169216985668,44.828176472556
5001094813,-78.3123044216958,44.8281891918889
5001035764,-78.3076871840847,44.8282017461542
5000976715,-78.3030699857703,44.8282141353567
5000917666,-78.2984528267895,44.8282263595007
5000858617,-78.2938357071792,44.828238418591
5000799568,-78.2892186269761,44.8282503126321
5000740519,-78.2846015862171,44.8282620416286
5000681470,-78.279984584939,44.828273605585
5000622421,-78.2753676231787,44.828285004506
5000563372,-78.2707507009729,44.8282962383961
5000504323,-78.2661338183586,44.8283073072601
5000445274,-78.2615169753726,44.8283182111024
5000386225,-78.2569001720516,44.8283289499276
5000327176,-78.2522834084325,44.8283395237405
5001527839,-78.3468999460067,44.8291736945152
5001468790,-78.3422823320671,44.8291874953076
5001409741,-78.3376647571536,44.8292011310026
5001350692,-78.333047221303,44.8292146016049
5001291643,-78.3284297245522,44.829227907119
5001232594,-78.3238122669381,44.8292410475493
5001173545,-78.3191948484974,44.8292540229005
5001114496,-78.3145774692671,44.8292668331772
5001055447,-78.309960129284,44.8292794783839
5000996398,-78.3053428285849,44.8292919585251
5000937349,-78.3007255672067,44.8293042736055
5000878300,-78.2961083451863,44.8293164236296
5000819251,-78.2914911625604,44.829328408602
5000760202,-78.286874019366,44.8293402285272
5000701153,-78.2822569156398,44.82935188341
5000642104,-78.2776398514187,44.8293633732548
5000583055,-78.2730228267395,44.8293746980663
5000524006,-78.2684058416391,44.829385857849
5000464957,-78.2637888961542,44.8293968526077
5000405908,-78.2591719903217,44.8294076823467
5000346859,-78.2545551241785,44.8294183470709
5000287810,-78.2499382977614,44.8294288467848
5001547521,-78.349173799234,44.830250650482
5001488472,-78.3445560830125,44.8302645422359
5001429423,-78.3399384058042,44.8302782688899
5001370374,-78.3353207676462,44.8302918304487
5001311325,-78.3307031685753,44.8303052269168
5001252276,-78.3260856086282,44.8303184582987
5001193227,-78.321468087842,44.8303315245989
5001134178,-78.3168506062534,44.8303444258221
5001075129,-78.3122331638993,44.8303571619729
5001016080,-78.3076157608166,44.8303697330557
5000957031,-78.302998397042,44.8303821390751
5000897982,-78.2983810726125,44.8303943800358
5000838933,-78.2937637875649,44.8304064559423
5000779884,-78.289146541936,44.8304183667991
5000720835,-78.2845293357626,44.830430112611
5000661786,-78.2799121690817,44.8304416933824
5000602737,-78.2752950419301,44.830453109118
5000543688,-78.2706779543445,44.8304643598223
5000484639,-78.2660609063618,44.8304754455
5000425590,-78.2614438980189,44.8304863661557
5000366541,-78.2568269293526,44.830497121794
5000307492,-78.2522100003996,44.8305077124194
5001508155,-78.3468299233705,44.831341540502
5001449106,-78.3422121438686,44.8313553581178
5001390057,-78.3375944034041,44.8313690106358
5001331008,-78.3329767020141,44.8313824980607
5001271959,-78.3283590397352,44.8313958203968
5001212910,-78.3237414166044,44.8314089776489
5001153861,-78.3191238326585,44.8314219698214
5001094812,-78.3145062879344,44.831434796919
5001035763,-78.309888782469,44.8314474589461
5000976714,-78.3052713162991,44.8314599559074
5000917665,-78.3006538894615,44.8314722878074
5000858616,-78.2960365019931,44.8314844546508
5000799567,-78.2914191539307,44.831496456442
5000740518,-78.2868018453113,44.8315082931857
5000681469,-78.2821845761715,44.8315199648865
5000622420,-78.2775673465484,44.8315314715489
5000563371,-78.2729501564787,44.8315428131777
5000504322,-78.2683330059992,44.8315539897772
5000445273,-78.2637158951468,44.8315650013523
5000386224,-78.2590988239583,44.8315758479074
5000327175,-78.2544817924706,44.8315865294472
5000268126,-78.2498648007204,44.8315970459763
5001527838,-78.3491038531449,44.8324184901035
5001468789,-78.3444859713503,44.8324323986839
5001409740,-78.3398681285805,44.8324461421639
5001350691,-78.3352503248723,44.8324597205483
5001291642,-78.3306325602626,44.8324731338416
5001232593,-78.3260148347883,44.8324863820482
5001173544,-78.3213971484861,44.8324994651728
5001114495,-78.3167795013931,44.8325123832199
5001055446,-78.312161893546,44.8325251361942
5000996397,-78.3075443249817,44.8325377241001
5000937348,-78.302926795737,44.8325501469422
5000878299,-78.2983093058489,44.8325624047252
5000819250,-78.2936918553541,44.8325744974536
5000760201,-78.2890744442895,44.8325864251319
5000701152,-78.2844570726919,44.8325981877648
5000642103,-78.2798397405983,44.8326097853569
5000583054,-78.2752224480454,44.8326212179127
5000524005,-78.27060519507,44.832632485437
5000464956,-78.2659879817091,44.8326435879341
5000405907,-78.2613708079995,44.8326545254089
5000346858,-78.2567536739779,44.8326652978658
5000287809,-78.2521365796813,44.8326759053095
5001488471,-78.3467598882532,44.8335093905859
5001429422,-78.342141943179,44.8335232250308
5001370373,-78.3375240371538,44.8335368943775
5001311324,-78.3329061702142,44.8335503986305
5001252275,-78.3282883423974,44.8335637377945
5001193226,-78.32367055374,44.833576911874
5001134177,-78.319052804279,44.8335899208735
5001075128,-78.3144350940512,44.8336027647976
5001016079,-78.3098174230936,44.8336154436509
5000957030,-78.3051997914428,44.8336279574379
5000897981,-78.3005821991359,44.8336403061633
5000838932,-78.2959646462097,44.8336524898315
5000779883,-78.2913471327009,44.8336645084473
5000720834,-78.2867296586466,44.8336763620151
5000661785,-78.2821122240834,44.8336880505396
5000602736,-78.2774948290483,44.8336995740253
5000543687,-78.2728774735781,44.8337109324769
5000484638,-78.2682601577097,44.833722125899
5000425589,-78.2636428814799,44.8337331542961
5000366540,-78.2590256449255,44.833744017673
5000307491,-78.2544084480834,44.8337547160341
5000248442,-78.2497912909904,44.8337652493841
5001508154,-78.349033894581,44.8345863338217
5001449105,-78.3444158472035,44.8346002592342
5001390056,-78.3397978388621,44.8346140195459
5001331007,-78.3351798695938,44.8346276147616
5001271958,-78.3305619394355,44.8346410448856
5001212909,-78.3259440484239,44.8346543099227
5001153860,-78.3213261965959,44.8346674098773
5001094811,-78.3167083839885,44.8346803447541
5001035762,-78.3120906106385,44.8346931145575
5000976713,-78.3074728765827,44.8347057192922
5000917664,-78.302855181858,44.8347181589627
5000858615,-78.2982375265013,44.8347304335736
5000799566,-78.2936199105494,44.8347425431295
5000740517,-78.2890023340392,44.834754487635
5000681468,-78.2843847970076,44.8347662670947
5000622419,-78.2797672994913,44.8347778815131
5000563370,-78.2751498415273,44.8347893308949
5000504321,-78.2705324231523,44.8348006152446
5000445272,-78.2659150444033,44.834811734567
5000386223,-78.2612977053171,44.8348226888664
5000327174,-78.2566804059305,44.8348334781477
5000268125,-78.2520631462803,44.8348441024154
5001468788,-78.3466898406576,44.8356772447717
5001409739,-78.3420717300012,44.8356910960513
5001350690,-78.3374536584051,44.8357047822323
5001291641,-78.3328356259063,44.8357183033192
5001232592,-78.3282176325415,44.8357316593167
5001173543,-78.3235996783476,44.8357448502292
5001114494,-78.3189817633615,44.8357578760613
5001055445,-78.3143638876201,44.8357707368176
5000996396,-78.3097460511603,44.8357834325027
5000937347,-78.3051282540189,44.8357959631212
5000878298,-78.3005104962327,44.8358083286775
5000819249,-78.2958927778387,44.8358205291764
5000760200,-78.2912750988737,44.8358325646223
5000701151,-78.2866574593745,44.8358444350199
5000642102,-78.2820398593781,44.8358561403738
5000583053,-78.2774222989212,44.8358676806886
5000524004,-78.2728047780407,44.8358790559687
